ID,sample_idx,ax,ay,az,gx,gy,gz
258,3,-8,-2740,-16872,-195,-39,1463
258,4,-188,-3516,-16868,210,-2,-32
258,5,-300,-824,-17004,75,-81,-513
258,6,292,-816,-16968,33,-12,-651
258,7,-596,-316,-17072,71,-31,-306
258,8,-276,-4,-17220,73,-14,-446
258,9,656,-556,-16868,23,-128,215
259,0,-1332,-616,-16980,21,-62,400
259,1,1512,-656,-16820,0,-29,271
259,2,-1948,-800,-16756,74,-172,-83
259,3,-476,-652,-17148,95,30,18
259,4,884,-612,-16876,114,-75,-1006
259,5,-348,-1272,-16812,164,-121,-634
259,6,1000,560,-17752,215,266,-673
259,7,-12,-728,-16936,-38,21,-602
259,8,1996,-236,-16640,-95,-185,-858
259,9,1264,612,-17048,30,-38,-457
260,0,40,-244,-16952,94,-92,-81
260,1,64,-316,-16952,42,-131,119
260,2,-164,-132,-16800,4,92,-153
260,3,596,56,-16824,124,51,-834
260,4,1388,156,-17444,155,-88,-568
260,5,176,-484,-17036,2,192,-829
260,6,-1396,-40,-17100,-207,236,-315
260,7,-1852,-2316,-16888,192,15,-207
260,8,-1872,-1640,-17136,-12,-25,-605
260,9,-1384,-896,-17060,-23,-100,-1405
261,0,256,-960,-17184,91,1,-1496
261,1,828,-1264,-17008,1,-21,-930
261,2,-1660,208,-16860,66,-159,-1153
261,3,-756,688,-16904,53,-18,-685
261,4,-1752,1296,-16912,85,-207,329
261,5,-1528,-792,-17292,-121,40,2331
261,6,756,-608,-16652,53,-290,2209
261,7,2864,-1048,-16716,176,-76,1369
261,8,2080,252,-16732,60,-90,605
261,9,1928,-28,-16988,169,-95,-543
262,0,696,284,-16940,26,-89,-286
262,1,-696,-144,-16784,153,-93,-1236
262,2,260,8,-16768,16,-57,-525
262,3,-72,-292,-17084,84,-96,-103
262,4,52,-244,-17060,77,-46,-37
262,5,700,-88,-17008,67,-63,335
262,6,272,-784,-16860,-3,-47,-533
262,7,84,-1080,-16876,21,94,-682
262,8,1284,-1564,-16776,67,-173,-1925
262,9,280,-1476,-16780,163,-79,-2487
263,0,-1920,-180,-16756,78,113,-1848
263,1,-800,-704,-16560,-119,-158,-1289
263,2,-344,632,-17124,260,-133,-1009
263,3,76,1488,-17016,73,-73,-716
263,4,-1336,-360,-16804,-60,0,-1003
263,5,52,-344,-16736,67,-154,-117
263,6,-1288,196,-17164,123,-38,-505
263,7,16,532,-17124,2,48,1832
263,8,-76,56,-16844,26,73,2405
263,9,640,-1012,-16312,176,-148,2836
264,0,1868,-1672,-16776,-64,-50,2133
264,1,840,-1768,-16820,3,-134,954
264,2,844,164,-17124,90,-109,-948
264,3,824,156,-16916,243,-172,-1201
264,4,-452,760,-16868,-29,-41,-415
264,5,172,220,-16872,87,-96,-358
264,6,-484,828,-16984,67,-57,73
264,7,64,-384,-17004,123,-106,-29
264,8,32,-220,-16876,99,-93,-62
264,9,48,-288,-16988,74,-82,-46
265,0,72,-272,-17004,58,-102,-51
265,1,-16,-352,-16928,59,-55,-48
265,2,100,-324,-17004,163,-105,-70
265,3,-4,824,-16580,39,-53,-185
265,4,32,196,-17020,86,-16,1175
265,5,-760,556,-17240,161,-54,2349
265,6,100,2628,-17092,-67,179,2822
265,7,1764,1416,-16788,-118,99,1144
265,8,1088,-744,-16776,60,35,908
265,9,704,-36,-16656,-145,281,-538
266,0,976,1004,-17516,145,36,-1023
266,1,136,-2536,-16936,281,335,-1884
266,2,-1100,-3392,-16948,133,-102,-1306
266,3,-1480,-3676,-17248,79,-102,618
266,4,668,-4520,-16648,107,-248,-113
266,5,-380,-2960,-16924,113,198,-2293
266,6,-980,-840,-16568,-43,135,-2926
266,7,-1288,932,-18168,-69,-161,-1384
266,8,348,384,-16856,300,343,-1410
266,9,-48,-280,-17724,210,66,-1452
267,0,504,-764,-16708,122,-134,-1702
267,1,-168,552,-16636,150,84,-2199
267,2,-924,832,-16976,201,-104,-2104
267,3,-588,1860,-17680,177,-60,-921
267,4,-32,932,-17696,128,-171,-1870
267,5,-2152,704,-16852,14,-64,85
267,6,1768,312,-17356,9,49,1356
267,7,1108,172,-16848,311,238,2165
267,8,304,-296,-17072,60,-176,1984
267,9,584,-88,-16744,-53,-10,2641
268,0,1068,-2376,-16804,137,75,2283
268,1,716,-3144,-17048,18,-40,722
268,2,36,-1356,-16888,-29,63,1627
268,3,1292,-1568,-17096,94,7,-355
268,4,512,-168,-16540,28,-178,-1587
268,5,2716,256,-16836,47,-210,-2123
268,6,-336,2084,-16720,87,378,-2711
268,7,-1056,976,-17544,-19,-20,-2012
268,8,-1368,-512,-17444,144,-272,-1036
268,9,736,160,-16704,133,-39,-3631
269,0,-196,552,-16984,28,-1,-8351
269,1,-480,56,-17296,-27,71,-9576
269,2,604,156,-17160,-103,43,-6436
269,3,-184,-284,-16848,33,-86,-5644
269,4,-88,-1788,-17132,46,32,-7524
269,5,532,-1328,-16804,7,-7,-5808
269,6,1464,-1268,-16948,-44,7,-2099
269,7,96,-172,-16948,40,-81,4
269,8,188,-240,-17024,177,-166,196
269,9,-132,-268,-17064,-1,56,503
270,0,364,-552,-16952,81,-50,1383
270,1,-20,-52,-16996,48,-26,-268
270,2,32,-292,-16980,4,-24,-36
270,3,84,-256,-16936,14,-10,496
270,4,272,-400,-17120,-772,-2,194
270,5,-204,-688,-17308,-3264,-332,237
270,6,-1864,1184,-16724,-5667,4422,-5945
270,7,-1664,2520,-17700,5924,-1252,-10242
270,8,192,1200,-17292,-718,-57,-114
270,9,-48,1204,-16924,-9,-344,1468
271,0,-228,1344,-16704,-238,-516,4093
271,1,760,-120,-16980,1964,-492,6024
271,2,-560,384,-16900,2306,-290,3907
271,3,-716,360,-17008,3095,361,6799
271,4,-296,900,-16960,-676,-27,9114
271,5,252,-208,-16548,-140,-220,4976
271,6,-328,-524,-16896,18,63,2625
271,7,756,1748,-17736,5,1469,1162
271,8,1628,260,-17336,119,1810,783
271,9,-1728,-572,-16164,236,-649,-1235
272,0,-324,80,-16892,354,-493,-1322
272,1,-1040,48,-16936,-702,-132,-1578
272,2,112,-148,-16844,40,-104,845
272,3,684,-140,-17012,0,-43,82
272,4,-40,-432,-16748,90,-237,1551
272,5,644,-564,-16760,185,-201,2952
272,6,-352,-532,-17328,145,-90,1178
272,7,336,-680,-17040,-307,-10,3551
272,8,844,-976,-17172,265,-273,561
272,9,-740,-420,-17204,656,-482,-1924
273,0,-196,-460,-16616,-71,-529,-1236
273,1,304,-1332,-16944,-136,473,1603
273,2,-92,-640,-16780,270,-619,7726
273,3,-20,248,-17040,-111,120,10189
273,4,-1320,516,-16816,40,90,11176
273,5,28,-304,-16968,49,0,11510
273,6,1012,1548,-16868,158,-53,5304
273,7,-992,1304,-17824,54,63,8647
273,8,760,-2428,-17136,-48,34,9883
273,9,872,-1460,-16640,90,-266,9190
274,0,-592,308,-17072,61,-228,9223
274,1,-476,652,-16720,248,-292,5992
274,2,396,-1152,-17184,70,-34,4272
274,3,-336,784,-16580,-38,-415,437
274,4,-1844,2928,-17024,177,-175,387
274,5,352,-596,-16984,121,15,-2883
274,6,-684,1756,-17024,-42,21,-235
274,7,148,180,-16556,87,-189,3263
274,8,-472,-2092,-16932,-9,-291,624
274,9,-904,-564,-16944,51,-446,-2091
275,0,608,-1064,-16740,-30,-25,-2028
275,1,1676,-2000,-16828,124,161,-2819
275,2,288,-1064,-16976,0,-228,-5664
275,3,-1456,-976,-16912,-60,121,3629
275,4,-748,-1748,-16800,-112,-3,3385
275,5,704,200,-16808,118,-59,9724
275,6,-604,-164,-17440,192,-8,-7068
275,7,-508,472,-17580,219,-228,-353
275,8,-424,-1500,-16988,87,-169,-3612
275,9,556,-240,-17044,104,115,2539
276,0,1176,300,-17304,3,-34,3822
276,1,556,-468,-16776,115,-102,7438
276,2,-112,-28,-17320,143,-138,1199
276,3,644,-232,-16628,-8,40,6828
276,4,652,-260,-16652,-24,29,6483
276,5,668,28,-17308,-266,2,-273
276,6,-64,720,-17000,125,-40,-1114
276,7,532,52,-17592,96,-179,3105
276,8,520,448,-16456,77,98,-3460
276,9,1032,780,-16792,-38,119,-304
277,0,-164,1292,-17132,108,-13,-1913
277,1,-424,2104,-17692,298,-60,2636
277,2,-2508,108,-16792,-90,311,4331
277,3,-2480,-2164,-17240,157,-248,-5715
277,4,-724,-2768,-17104,33,87,4664
277,5,-340,-636,-17252,104,2720,4547
277,6,924,-996,-16888,79,1041,3215
277,7,-780,-1448,-17108,-100,1476,-590
277,8,260,-4164,-18028,130,409,1672
277,9,-284,-832,-16236,42,424,1233
278,0,-1764,-1644,-16784,57,-1120,-4654
278,1,-616,-1284,-17924,196,-1062,-1439
278,2,-728,-1068,-16544,93,122,-2701
278,3,-656,-1304,-15696,121,154,-1057
278,4,596,516,-17112,-26,0,-2244
278,5,1184,-908,-17272,-129,-94,-1193
278,6,1016,-772,-16676,-109,324,4222
278,7,1816,-312,-16916,11,-3,-2819
278,8,2440,736,-17288,-44,-243,-554
278,9,404,-340,-17188,-17,25,-1926
279,0,8,1796,-17336,116,-182,-855
279,1,324,868,-17280,132,-144,-258
279,2,1876,752,-16588,-78,-144,2258
279,3,1344,-412,-16964,310,-72,3279
279,4,808,1156,-16676,-120,-73,3888
279,5,368,1524,-16876,129,-41,2991
279,6,268,4,-16576,42,274,2136
279,7,-16,132,-17396,253,-372,3005
279,8,-1644,52,-16564,-85,-69,4212
279,9,-3276,-896,-16956,95,-124,2288
280,0,-1764,-284,-17044,225,-42,380
280,1,-640,1224,-16952,100,-77,-458
280,2,-492,-1092,-16684,-76,-27,-783
280,3,508,-2816,-17228,6,-97,-1730
280,4,-136,-824,-16940,60,-218,-655
280,5,-2504,-1268,-16588,-171,31,-1251
280,6,-792,-748,-17120,175,-175,-1284
280,7,460,-340,-17340,525,-251,-2667
280,8,468,488,-15964,287,-330,-3304
280,9,1552,1840,-16724,235,-41,-1703
281,0,2680,-672,-16440,-16,1,-2016
281,1,2648,-972,-16880,172,-101,-270
281,2,-352,-724,-17604,14,-152,-1751
281,3,-348,-2148,-16408,151,-147,-2487
281,4,-2540,644,-16644,47,-24,-1230
281,5,-1904,3556,-16512,-181,95,-2423
281,6,-516,1784,-17236,32,-143,-2142
281,7,1212,-624,-17104,226,-82,-2123
281,8,2976,-1892,-17220,2,-16,-1361
281,9,1400,-3084,-16848,54,-26,-1033
282,0,1328,-768,-16900,42,94,1042
282,1,876,776,-16896,126,-104,503
282,2,964,2576,-16720,236,18,2185
282,3,492,1872,-17044,129,-127,2402
282,4,-88,260,-16960,292,-242,3495
282,5,-1172,-3220,-16920,161,49,445
282,6,788,-2060,-16640,-86,3,-1854
282,7,1344,-2324,-16884,-109,233,-1530
282,8,1280,-492,-17112,209,-279,-661
282,9,224,920,-16584,102,-90,-680
283,0,-580,352,-16588,274,4,1910
283,1,-860,992,-16808,0,-51,2824
283,2,-316,1580,-17020,311,148,2685
283,3,-396,672,-17360,152,-273,1320
283,4,876,2644,-17124,202,-36,1299
283,5,-1480,1128,-16916,255,-550,-16
283,6,464,1572,-17000,369,-248,1036
283,7,60,-4988,-17336,18,21,744
283,8,3136,-3964,-16832,309,-391,-3124
283,9,724,-2852,-16764,-138,-562,227
284,0,316,-832,-17544,300,-204,-2822
284,1,-4172,-1408,-17260,212,-242,-1682
284,2,-1248,3820,-17180,-98,305,-569
284,3,-1864,632,-16692,357,-912,-6782
284,4,464,2144,-17024,119,-1205,-1943
284,5,156,1836,-16756,2,-144,2392
284,6,256,588,-17008,-91,3,4510
284,7,-2236,-5860,-17152,54,0,1497
284,8,584,-4200,-16956,-69,-204,-1720
284,9,796,-4404,-16884,154,-172,-514
285,0,-720,-5404,-17048,346,-98,-2631
285,1,1020,-1428,-17156,224,-180,-5614
285,2,-1728,1268,-16768,259,-353,-3795
285,3,-2900,2664,-16784,47,37,-566
285,4,-784,2836,-17212,-57,-151,-383
285,5,1068,3040,-17100,-165,-240,1665
285,6,920,-600,-16960,229,-99,2227
285,7,-1136,-4880,-17320,320,-329,1318
285,8,32,-5760,-17260,-144,-145,-2156
285,9,2116,-3916,-17020,104,49,-4839
286,0,3688,-40,-16160,68,-266,951
286,1,3352,364,-17040,44,-83,-5108
286,2,2692,4412,-16664,19,-319,2574
286,3,1056,2872,-16668,128,-287,1887
286,4,-1908,1908,-16692,414,16,4722
286,5,-4552,524,-17088,99,-1175,5129
286,6,-7040,-5624,-17212,45,133,-1000
286,7,-4848,-1604,-16660,208,-133,-1039
286,8,-424,-1948,-17456,82,-44,-3096
286,9,1376,-1208,-15900,92,-2,-3463
287,0,2204,2352,-16656,-71,-305,375
287,1,2152,-948,-17288,-18,-211,611
287,2,4332,-3788,-16920,2,-223,-1159
287,3,1936,-156,-17592,-55,152,-665
287,4,-912,1688,-17524,17,183,2104
287,5,-4744,2032,-16560,354,71,2575
287,6,-3520,-932,-16844,21,38,1871
287,7,-2960,-1344,-17108,-170,82,1666
287,8,-2588,-1936,-16740,392,418,1077
287,9,236,-968,-16972,496,-389,-4251
288,0,2880,2468,-17976,-33,-147,-2970
288,1,4064,2860,-17284,33,-10,1699
288,2,4808,-228,-17148,174,40,3375
288,3,2536,-1468,-16896,6,102,2369
288,4,1720,268,-16916,213,636,2300
288,5,-720,-1692,-17348,338,-365,-1070
288,6,-3964,-68,-17164,34,176,-3008
288,7,-3800,2520,-17132,101,228,766
288,8,-3244,2192,-16788,46,-62,-597
288,9,-1848,216,-16324,338,-99,-2502
289,0,1924,-1596,-17200,326,-1375,-1867
289,1,2812,-2760,-16696,-8,-103,-2036
289,2,4252,3552,-17312,106,-27,2413
289,3,2632,-292,-17024,159,2,2341
289,4,2132,1300,-16612,44,340,1193
289,5,772,1192,-17132,-93,245,3685
289,6,-2544,-2960,-17260,139,-245,988
289,7,-4088,-752,-16252,147,-249,-1216
289,8,-4064,1028,-17528,325,-169,4
289,9,-2268,944,-17248,130,-180,-3741
290,0,-1424,1816,-17072,137,-16,-1761
290,1,1144,-848,-16856,2,-19,-1882
290,2,3200,2708,-16512,-10,511,-4174
290,3,4452,2552,-17280,316,-34,1077
290,4,-468,1468,-17568,-103,110,7831
290,5,-392,56,-15948,24,109,6553
290,6,-2756,-6616,-17132,242,-45,4655
290,7,-1284,-4220,-17008,-263,325,-155
290,8,900,-4696,-17252,36,-173,-2564
290,9,1736,-2320,-16884,421,-713,-5408
291,0,-1048,-2036,-16596,365,-192,-3819
291,1,-1540,388,-16804,158,-27,-4557
291,2,-2556,2336,-16776,-30,-39,-2155
291,3,-564,2300,-16972,68,-197,-1901
291,4,1232,2364,-17184,218,-135,393
291,5,628,696,-17012,-104,-92,2509
291,6,-644,-1432,-16372,-107,-65,1792
291,7,-176,-756,-16640,93,33,525
291,8,-516,-1888,-16412,-164,56,717
291,9,276,-5528,-16616,-55,128,-1349
292,0,1356,-3008,-16960,-107,-35,-2618
292,1,-312,-1724,-16824,-100,-371,-5187
292,2,-388,-2436,-16668,145,-106,-829
292,3,704,1088,-17372,397,-235,-74
292,4,-1356,4632,-17092,36,-12,-192
292,5,-2824,1316,-16800,240,-140,-5875
292,6,-1744,648,-16816,124,-116,-2727
292,7,-1000,1056,-16500,30,-56,-369
292,8,472,1708,-16272,-130,-151,-134
292,9,148,-1188,-16440,226,-29,1759
293,0,232,-3104,-17040,178,-72,2530
293,1,760,-3800,-16796,-124,114,-828
293,2,384,-3364,-16848,164,-21,-5479
293,3,92,-2756,-17332,-259,-315,-2397
293,4,1572,1060,-16864,59,118,-2156
293,5,1308,120,-16944,196,80,-1329
293,6,1476,524,-16752,-51,152,-2089
293,7,860,1980,-16792,267,-248,1638
293,8,-276,-564,-17364,16,-137,-301
293,9,428,776,-17032,230,-79,3609
294,0,-1188,-952,-16572,94,80,5041
294,1,468,-1560,-16996,11,11,2692
294,2,436,-1348,-17000,42,56,-548
294,3,-824,2204,-17244,113,15,-1495
294,4,-968,2564,-16564,78,14,4303
294,5,-1544,3840,-16856,49,-198,4808
294,6,-2380,1308,-16540,77,401,5135
294,7,-1828,-5632,-17940,-93,-379,2356
294,8,-912,-3848,-16664,-98,-500,527
294,9,1720,-4204,-17008,-57,-720,-2606
295,0,3104,-1124,-16924,232,-304,-2633
295,1,2836,744,-16988,229,-24,-2386
295,2,1288,2244,-16960,234,-98,-2070
295,3,-912,2492,-17256,113,-185,-190
295,4,-1476,1868,-16664,43,-107,1781
295,5,-2040,564,-16940,87,97,2231
295,6,-1132,-204,-17432,-78,484,1695
295,7,-624,996,-16716,-49,-510,1217
295,8,-180,172,-17092,120,102,-265
295,9,-1008,-2192,-16504,61,912,-1959
296,0,180,-4012,-16516,211,634,-4140
296,1,3668,-1392,-16900,0,-1823,-4579
296,2,2764,28,-16804,45,28,-1982
296,3,408,1276,-17352,189,-228,436
296,4,-2004,2292,-17224,153,160,2511
296,5,-1804,864,-16488,191,664,3510
296,6,-2068,-1000,-16872,-70,283,2318
296,7,-904,-2576,-16140,-128,942,461
296,8,2004,-1880,-17208,298,800,-1889
296,9,1944,-508,-17240,111,-926,-1397
297,0,524,-24,-16860,180,175,-895
297,1,-676,-1284,-16908,38,-493,-872
297,2,-1172,-1468,-17260,153,2,-1817
297,3,-88,-1736,-17588,262,94,-4270
297,4,1400,-2388,-16380,354,-108,-5317
297,5,2068,-1168,-17532,310,-469,-6163
297,6,-160,1228,-16704,-1,-389,-3555
297,7,-1652,2680,-16884,18,-139,-2761
297,8,-512,1444,-17284,128,-125,-2096
297,9,-56,436,-17068,51,118,968
298,0,-248,-780,-17036,-95,-171,938
298,1,1300,-1552,-17004,74,-151,-249
298,2,2176,-1828,-16996,-27,-261,-1485
298,3,104,-756,-17272,165,-86,-2052
298,4,-700,-188,-17088,16,93,-4486
298,5,-736,2376,-17324,94,-123,-2114
298,6,-1248,1080,-16648,123,-178,-853
298,7,400,1992,-16616,-95,-169,-1481
298,8,872,772,-16976,208,-149,1471
298,9,1004,-132,-16128,144,174,3483
299,0,1668,788,-16864,16,-48,4034
299,1,240,-1856,-17756,53,-192,4404
299,2,456,-3920,-17040,142,113,1361
299,3,2028,-2048,-17020,151,147,-736
299,4,232,-1296,-16924,-2,45,-1703
299,5,-16,0,-17044,-46,-212,-4188
299,6,388,1684,-17232,-28,112,-404
299,7,312,1160,-17176,232,-120,2183
299,8,-688,2112,-16880,-99,-68,3439
299,9,-1492,1760,-16348,58,-85,4694
300,0,96,-280,-17000,78,-54,-57
300,1,-20,-280,-16924,106,-93,-72
300,2,-140,184,-17028,111,-93,-669
300,3,-64,-456,-17020,129,-116,-43
300,4,992,-64,-16956,131,-77,2835
300,5,428,-720,-17212,180,-63,178
300,6,120,-1052,-17364,189,32,1179
300,7,976,-700,-16872,-33,151,954
300,8,96,-1324,-16820,279,-248,1106
300,9,-2296,-344,-17244,189,91,-962
301,0,-1856,140,-17100,95,-41,-3054
301,1,-120,1268,-16816,127,-33,-1407
301,2,268,1108,-17024,106,-62,-1837
301,3,196,1172,-16828,170,-247,-1241
301,4,488,1356,-17016,110,-88,-1343
301,5,1400,900,-17144,-15,-200,219
301,6,1812,-920,-17260,28,137,2049
301,7,832,-2452,-16692,177,-66,2847
301,8,-444,-1532,-17240,186,-185,1718
301,9,640,-600,-16416,44,-146,1146
302,0,-1280,160,-17200,95,-123,1478
302,1,-956,-648,-16780,195,-29,-1438
302,2,-1000,-68,-17088,26,42,-1360
302,3,-784,-284,-17428,15,-256,-2637
302,4,280,-552,-17148,177,12,-3070
302,5,2652,3520,-17020,101,-55,-2795
302,6,1540,596,-16860,130,-48,-1513
302,7,644,544,-16820,170,-137,-449
302,8,-184,424,-17112,111,-121,640
302,9,-644,-48,-17240,115,-29,1197
303,0,168,156,-16948,-18,81,799
303,1,-324,504,-17196,203,80,1999
303,2,-860,-48,-16828,97,-123,1157
303,3,-740,-264,-17112,128,-64,2669
303,4,-2196,-804,-17340,-42,-26,3110
303,5,-1812,-2648,-17100,158,61,2228
303,6,-44,-3568,-17000,-5,-79,-128
303,7,1628,-2496,-16604,297,-175,-1632
303,8,2444,-540,-16512,-169,253,-2428
303,9,2176,764,-17328,515,-109,-2410
304,0,480,1816,-17612,178,7,1972
304,1,928,1328,-17060,165,11,2392
304,2,-112,1032,-17104,130,-216,2141
304,3,-1288,1092,-16840,13,-165,2417
304,4,-1168,-3808,-16880,111,-24,1811
304,5,136,-2896,-17048,128,-23,737
304,6,-596,-1420,-16748,144,55,-334
304,7,-1548,-1004,-16916,115,4,-2445
304,8,-964,-400,-17084,-34,-31,-3574
304,9,804,-360,-17440,236,-55,-4593
305,0,1140,700,-17260,199,-204,-2305
305,1,1284,3708,-17032,119,-205,-2889
305,2,-864,2148,-16944,199,-56,1821
305,3,-1824,-436,-16732,151,-114,-1300
305,4,-888,-1208,-17168,17,-132,-1753
305,5,2264,-184,-16884,103,-84,-1242
305,6,1476,-312,-16836,165,-100,10
305,7,80,-360,-17072,114,-32,-82
305,8,44,-284,-17064,98,-86,-60
305,9,-12,-324,-17064,145,-113,137
306,0,704,-292,-17140,59,-107,-1293
306,1,2080,164,-17176,158,31,-1404
306,2,-444,-456,-17172,151,49,-90
306,3,-1812,-616,-16948,203,63,-67
306,4,-296,32,-17036,64,-41,-3517
306,5,-176,1592,-17300,37,-150,-14220
306,6,-516,-1072,-17080,-26,30,-13835
306,7,-132,-880,-17096,115,-55,-11648
306,8,784,-1260,-17004,166,0,-11634
306,9,152,1192,-16740,315,-127,-20277
307,0,436,-548,-16996,56,-77,-5346
307,1,-28,-324,-16980,9,-56,-1585
307,2,472,-520,-16860,-155,23,-8025
307,3,-224,-528,-16916,27,92,-2399
307,4,-1208,-1040,-16764,427,-18,-16845
307,5,68,-268,-17004,144,-178,-107
307,6,624,-68,-16888,256,-188,-7024
307,7,180,-416,-17052,45,9,-3786
307,8,260,-184,-17004,51,-69,565
307,9,116,-272,-16960,45,32,-280
308,0,124,-252,-17020,122,-74,-63
308,1,116,-256,-17004,33,-71,18
308,2,80,-220,-17016,75,-69,-99
308,3,160,-2200,-16980,-17,8,2473
308,4,-1044,-3188,-16740,86,-126,-1900
308,5,-1772,-684,-17456,352,-96,-303
308,6,1244,5096,-18052,106,209,-1851
308,7,536,5280,-17044,80,-106,-296
308,8,-280,-848,-16980,125,-88,-731
308,9,-1324,-756,-16916,110,-82,-2324
309,0,-4644,-916,-16828,93,234,-8
309,1,-3164,140,-17844,94,730,1688
309,2,-660,736,-16644,-405,-5,3087
309,3,2616,-516,-17000,-147,-490,612
309,4,5848,-680,-17016,47,-105,545
309,5,52,-280,-17036,201,-203,-62
309,6,112,-376,-16940,10,-50,-67
309,7,16,-344,-17012,80,-99,-137
309,8,-612,-5112,-16784,18,-276,-478
309,9,512,2576,-16896,-95,-76,290
310,0,1276,1904,-16656,459,-250,1233
310,1,256,-936,-16712,-420,46,1575
310,2,-552,-4088,-17256,96,-38,818
310,3,20,-464,-17040,64,-27,-180
310,4,68,-252,-17064,127,-99,-24
310,5,32,-268,-17044,4,-35,-96
310,6,220,124,-16972,25,-55,-169
310,7,752,-4140,-16852,104,33,-491
310,8,160,-1804,-17104,264,80,-1658
310,9,-248,672,-16848,295,-290,-3141
311,0,-128,1888,-16952,15,-127,-3150
311,1,96,3132,-17048,33,-59,-1407
311,2,-228,-984,-17120,268,-209,-1253
311,3,104,-324,-17032,-25,-19,-38
311,4,-28,-272,-17016,51,-72,-69
311,5,12,-292,-16984,52,-54,-53
311,6,108,-340,-16944,103,-52,-69
311,7,584,780,-16972,61,-76,-365
311,8,1088,1680,-17128,59,-116,1244
311,9,880,2504,-16832,12,-70,0
312,0,-392,940,-16684,-230,-7,977
312,1,-524,-1840,-17248,248,-110,2182
312,2,16,-2732,-16576,248,-45,676
312,3,-1580,-2820,-16528,-31,-100,58
312,4,456,-3420,-17036,24,23,-971
312,5,-28,-1936,-17992,128,-75,-1472
312,6,324,-1440,-16892,229,-299,-2224
312,7,1604,436,-16752,362,140,-2080
312,8,220,3064,-16976,91,45,-432
312,9,1232,-708,-16976,85,-137,-2693
313,0,228,2668,-17060,76,-142,-1215
313,1,-748,2256,-16980,-140,-174,1359
313,2,736,-896,-17580,-150,21,686
313,3,712,-1688,-17080,197,4,-218
313,4,-1408,-2816,-17364,-121,-34,743
313,5,-724,-2004,-17032,101,-95,347
313,6,-3628,-3056,-16620,251,-49,-27
313,7,360,-3100,-16828,-90,-259,-1123
313,8,-624,-1440,-16652,317,-552,-1182
313,9,-996,1516,-17412,-95,-58,-1190
314,0,1956,2472,-17080,316,-12,-126
314,1,6036,-164,-16916,62,-67,-656
314,2,-424,1964,-16772,126,-27,2185
314,3,820,1580,-16644,403,86,2954
314,4,560,264,-16100,210,-287,1831
314,5,3420,-4864,-17256,141,-158,1217
314,6,-276,-3420,-17116,-59,-116,-511
314,7,1248,-5932,-15932,-469,236,541
314,8,-1108,-3328,-17324,-48,-76,-114
314,9,-320,-1356,-16820,175,-70,-646
315,0,-488,568,-16852,-348,110,-983
315,1,-812,2268,-17280,225,-150,-790
315,2,1080,2208,-17236,43,-180,-754
315,3,-420,2724,-17052,-5,-15,-373
315,4,896,628,-16880,52,-71,-1112
315,5,652,1368,-16900,189,-105,75
315,6,332,1748,-16872,41,-128,-74
315,7,-100,760,-16876,26,60,-67
315,8,128,-208,-16208,203,97,625
315,9,-500,-1240,-17668,169,-158,648
316,0,-1244,-3464,-17104,188,2,-20
316,1,156,-764,-16996,17,5,-764
316,2,4528,-628,-16988,267,-261,-632
316,3,-600,1004,-16672,26,74,-1886
316,4,-204,-396,-17572,177,155,-2760
316,5,116,-1280,-17040,286,-539,-2992
316,6,-3256,-1236,-16936,147,-80,1357
316,7,-2968,-1024,-17256,187,73,642
316,8,-244,-48,-17208,83,-123,726
316,9,-168,72,-16896,-154,189,845
317,0,116,228,-16804,42,-104,2824
317,1,4620,-2148,-17020,153,-192,1248
317,2,1408,-276,-16968,41,-118,585
317,3,296,-1316,-17000,136,-81,137
317,4,-140,-2624,-16888,-36,51,-1066
317,5,136,-1376,-16608,29,3,-1459
317,6,160,84,-17572,-50,-22,-1779
317,7,-36,920,-17052,187,-244,-2035
317,8,440,1668,-16948,-58,-159,-1279
317,9,-684,1588,-16960,71,-91,-1078
318,0,712,-244,-16960,103,-194,-600
318,1,3144,-912,-17004,156,59,-863
318,2,2740,-964,-16804,-135,-9,-2813
318,3,-1516,-60,-16812,144,110,397
318,4,-2264,40,-17124,68,-63,-730
318,5,-1784,332,-17060,120,-71,283
318,6,80,620,-17048,54,-65,-539
318,7,76,1536,-17164,86,-121,-131
318,8,-364,2032,-17112,93,-58,901
318,9,60,1256,-16736,90,-57,1377
319,0,-916,-816,-17036,-115,-188,695
319,1,-584,-548,-16936,-101,-18,-396
319,2,32,-2264,-17316,-27,150,878
319,3,-36,-1648,-16868,49,-14,232
319,4,-60,-952,-16968,79,-77,-365
319,5,-2200,140,-16992,46,-38,-618
319,6,-3968,-252,-17080,106,-42,-6
319,7,-696,52,-16992,-171,44,894
319,8,624,-496,-16936,34,265,1763
319,9,2708,-108,-16932,88,-112,748
320,0,832,-136,-17064,93,-237,-731
320,1,3064,-764,-16876,87,-79,-72
320,2,804,-536,-17140,-119,-390,196
320,3,1364,-1232,-16712,-77,-324,-159
320,4,-2452,460,-16792,18,-195,338
320,5,-2340,-688,-16980,137,-34,2600
320,6,-184,-756,-17040,-102,80,1423
320,7,2168,-2632,-17008,197,-216,-1131
320,8,-2960,-1144,-16668,157,397,-2035
320,9,-2380,248,-17148,336,-207,-2291
321,0,-2252,1556,-16764,263,-106,-2814
321,1,-720,1356,-16992,328,-86,2236
321,2,1384,1364,-17136,189,-17,3347
321,3,3232,292,-16948,90,-349,3651
321,4,2160,-1812,-16684,191,-67,562
321,5,1792,-964,-16864,-16,-148,-439
